id,post_id,post_title,title,description,keywords,keyphrases,page_analysis,primary_term,canonical_url,og_title,og_description,og_object_type,og_image_type,og_image_url,og_image_width,og_image_height,og_image_custom_url,og_image_custom_fields,og_video,og_custom_url,og_article_section,og_article_tags,twitter_use_og,twitter_card,twitter_image_type,twitter_image_url,twitter_image_custom_url,twitter_image_custom_fields,twitter_title,twitter_description,schema,pillar_content,robots_default,robots_noindex,robots_noarchive,robots_nosnippet,robots_nofollow,robots_noimageindex,robots_noodp,robots_notranslate,robots_max_snippet,robots_max_videopreview,robots_max_imagepreview,priority,frequency,limit_modified_date,created,updated
428,182,FE DE FE Jewelry в зимния брой на списание „Сватба“,,,"булчински бижута, сватбени аксесоари, ръчно изработени бижута, луксозни бижута, бижута за булка","Купете FE DE FE Jewelry в зимния брой на списание „Сватба“ – уникален аксесоар за вашия стил, FE DE FE Jewelry в зимния брой на списание „Сватба“ - идеалното допълнение към сватбения ви ден","{""analysis"":{""basic"":{""metadescriptionLength"":{""score"":6,""maxScore"":9,""error"":1},""lengthContent"":{""score"":-20,""maxScore"":9,""error"":1},""isInternalLink"":{""score"":3,""maxScore"":9,""error"":1},""isExternalLink"":{""score"":3,""maxScore"":9,""error"":1},""errors"":4},""title"":{""titleLength"":{""score"":6,""maxScore"":9,""error"":1},""errors"":1},""readability"":{""contentHasAssets"":{""error"":0,""score"":5,""maxScore"":5},""paragraphLength"":{""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""score"":6,""maxScore"":9,""error"":1},""passiveVoice"":{""score"":9,""maxScore"":9,""error"":0},""transitionWords"":{""score"":3,""maxScore"":9,""error"":1},""consecutiveSentences"":{""score"":9,""maxScore"":9,""error"":0},""subheadingsDistribution"":{""score"":9,""maxScore"":9,""error"":0},""calculateFleschReading"":{""score"":9,""maxScore"":9,""error"":0},""errors"":2}}}",,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":""BlogPosting"",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,-1.0,-1.0,large,,default,0,2025-01-06 03:40:57,2025-03-05 21:04:06
429,107,Diamonds by the Yard Bracelet,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Diamonds by the Yard Bracelet, перфектно за всеки ден, Купете Diamonds by the Yard Bracelet – уникален аксесоар за вашия стил",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-01-06 03:40:57,2025-01-06 03:40:57
430,110,Wire Bangle,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Wire Bangle, перфектно за всеки ден, Купете Wire Bangle – уникален аксесоар за вашия стил",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-01-06 03:40:57,2025-01-06 03:40:57
431,111,Diamond Hoop Single-row Bangle,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Купете Diamond Hoop Single-row Bangle – уникален аксесоар за вашия стил, Ръчно изработено бижу - Diamond Hoop Single-row Bangle, перфектно за всеки ден",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-01-06 03:40:57,2025-01-06 03:40:57
432,112,Ball Bypass Bracelet,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Ball Bypass Bracelet, перфектно за всеки ден, Купете Ball Bypass Bracelet – уникален аксесоар за вашия стил",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-01-06 03:40:57,2025-01-06 03:40:57
433,113,Olive Leaf Band Ring,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Купете Olive Leaf Band Ring – уникален аксесоар за вашия стил, Ръчно изработено бижу - Olive Leaf Band Ring, перфектно за всеки ден",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-01-06 03:40:57,2025-01-06 03:40:57
434,114,Makers Slice Ring,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Купете Makers Slice Ring – уникален аксесоар за вашия стил, Ръчно изработено бижу - Makers Slice Ring, перфектно за всеки ден",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-01-06 03:40:57,2025-01-06 03:40:57
435,115,Diamond Vine Ring in Platinum,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Купете Diamond Vine Ring in Platinum – уникален аксесоар за вашия стил, Ръчно изработено бижу - Diamond Vine Ring in Platinum, перфектно за всеки ден",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-01-06 03:40:57,2025-01-06 03:40:57
436,116,Nesting Narrow Band Ring,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Nesting Narrow Band Ring, перфектно за всеки ден, Купете Nesting Narrow Band Ring – уникален аксесоар за вашия стил",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-01-06 03:40:57,2025-01-06 03:40:57
437,117,Diamond Vine Climber Earrings,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Купете Diamond Vine Climber Earrings – уникален аксесоар за вашия стил, Ръчно изработено бижу - Diamond Vine Climber Earrings, перфектно за всеки ден",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-01-06 03:40:57,2025-01-06 03:40:57
438,118,Olive Leaf Earrings,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Купете Olive Leaf Earrings – уникален аксесоар за вашия стил, Ръчно изработено бижу - Olive Leaf Earrings, перфектно за всеки ден",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-01-06 03:41:57,2025-01-06 03:41:57
439,119,Ball Hook Earrings,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Ball Hook Earrings, перфектно за всеки ден, Купете Ball Hook Earrings – уникален аксесоар за вашия стил",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-01-06 03:41:57,2025-01-06 03:41:57
440,120,Bar Earrings,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Bar Earrings, перфектно за всеки ден, Купете Bar Earrings – уникален аксесоар за вашия стил",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-01-06 03:41:57,2025-01-06 03:41:57
441,121,T1 Circle Pendant,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Купете T1 Circle Pendant – уникален аксесоар за вашия стил, Ръчно изработено бижу - T1 Circle Pendant, перфектно за всеки ден",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-01-06 03:41:57,2025-01-06 03:41:57
442,123,X Closed Interlocking Pendant,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - X Closed Interlocking Pendant, перфектно за всеки ден, Купете X Closed Interlocking Pendant – уникален аксесоар за вашия стил",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-01-06 03:41:57,2025-01-06 03:41:57
443,124,Olive Leaf Pendant,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Olive Leaf Pendant, перфектно за всеки ден, Купете Olive Leaf Pendant – уникален аксесоар за вашия стил",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-01-06 03:41:57,2025-01-06 03:41:57
444,126,Necklace Stacking Set,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Necklace Stacking Set, перфектно за всеки ден, Купете Necklace Stacking Set – уникален аксесоар за вашия стил",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-01-06 03:41:57,2025-01-06 03:41:57
445,127,Flower Earring Stacking Set,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Купете Flower Earring Stacking Set – уникален аксесоар за вашия стил, Ръчно изработено бижу - Flower Earring Stacking Set, перфектно за всеки ден",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-01-06 03:41:57,2025-01-06 03:41:57
